id,name
ZyAS2bJ9hmCa,Public Relations
wPOhzEohagj6,Academic Mentorship Programs
fC5qJZUenuSL,Student Emergency Fund
VlaamdEnXCHL,Student Dining Services
Nk9iiNFK4i8d,Student Research Funding
ZG3gPyZGTXSS,Campus Utilities
KG6lvAVdF9uJ,Research Collaboration Platforms
G2cjOO7RcN3t,University System Development
k0wNnsWar9Bu,Mental Health Awareness Campaigns
w8peVb1WzzHU,Academic Support for Underrepresented Groups
iJN7kNqrrG8Z,Instructional Technology
G4HvNLRJWB3M,Employee Recruitment Costs
YUMBnlUuLNQy,Administrative Supplies
z2zYlNjdyKcD,Student Disability Services
D6QynkQJKu8K,Student Emergency Fund
JLbtaoMU4vqy,Student Dining Services
oA0HBnOW4TWd,Grant Writing & Management
t19A2BEdJsWv,Student Enrollment Systems
Td6Nc4mAicoX,Campus Landscaping
OzPYYtqrSAaz,Digital Marketing & Social Media
ERKrRYTCDnca,Continuing Education Programs
AslZxRS7ZhfQ,Campus Events & Activities
vUHXYbxfzL5l,Digital Marketing & Social Media
HtCMbfV2YuZE,Catering & Food Services
YeGxBWnaKvV4,University Network & Connectivity
JuvxncYFYLAZ,Community Engagement Projects
VxOMZWycY452,Sustainability Campus Initiatives
P9Lnb1ew8fSL,Campus Safety Improvements
SPrukYeEwvbg,Student Housing Utilities
l1cvrhdQXKL2,Faculty Research Support
eF5MdbV72CvW,Curriculum Development
zqizG0Db7QWK,Laboratory Supplies
B2VXvhtNFNkJ,Human Resources Services
2qCW6tFCI3XH,Seminars & Workshops
0BtGQ3LWRQDC,Counseling & Mental Health Services
GeMZrZhdBqN9,Campus Event Sponsorships
bivCP2VBE4Fm,Capital Campaign Fundraising
WyldhctrIvxz,Staff Salaries
LRmicHEYc4Ks,Student Leadership Development
iqkssiL6O9Sh,Community Service Learning
pmugF0L43WEn,Digital Literacy Programs
va0sPVe7fnON,Seminars & Workshops
DiIZMoPJuWD6,Grant Writing & Management
vYW8f7kwET3O,Business Intelligence Tools
pCJGNmiz4dso,Technology Upgrades
PDbMxCKcLIW7,Website Development & Maintenance
aYqX9ZlBeBqQ,Graduate Fellowships
ZlgTryfkHOBV,"Security Technology (Cameras, Alarms)"
pX4jqgHz7xvV,Internal Communications
kuebInpxIVvs,Library Digitization & Archives
SltEULle8MFQ,Student Recruitment & Retention
gLupInKhbLlE,International Student Services
8jA9rwkO1Gzn,Study Abroad Programs
fd62pkAtqsA8,Assessment & Accreditation Costs
UFTi50vOoOss,Faculty Research Lab Supplies
hxqrn45RPQof,Public Health Programs
SHKHTUhPTOr4,Legal & Compliance Services
XHsABr1dQU1x,Visitor Accommodations
woENVWxfwrPs,Community Engagement Projects
jni0hb4MplBN,Classroom Technology & AV Equipment
v9qlMorv5MXp,Student Orientation Programs
ic0fZr5xbnmd,Maintenance of Research Facilities
NFWpAjTFdqFm,Technology Infrastructure Upgrades
e2cF7ZzjVKwT,Community Service Learning
j8v4O9aAUu6g,University Strategic Planning
x8H7HoE31Tzr,Audit & Accounting Services
iHO7bAQ1cqNp,Endowment Fund Management
To4Z6FKBY0hH,Faculty-Student Research Initiatives
nKUClRC5glnE,Student Campus Jobs
pPm3z2i3mNmx,Campus Event Sponsorships
DZOqXIbwJUIN,Endowment Fund Management
gtN2fqGlNix2,Community Engagement Projects
tzKt3LPNeANE,Campus Food Sustainability Programs
KMdgA2uSHpFg,Library Digitization & Archives
1iKrGAXzJO9r,Student Emergency Fund
JETghSYXKAhk,Pension Contributions
kh5UKkFkLCnJ,Maintenance of Research Facilities
xjqjQT5uzq2K,Technology Upgrades
fyrVgHBnyoUm,Cybersecurity Investments
Ce76RuwwyZRt,Student Housing Security
YV5YXFqFEsFD,Endowment Fund Contributions
Lv7Igd9YmPrc,Faculty-Student Research Initiatives
sPsZK06QvoRJ,Audit & Accounting Services
o64OFNB0kiyF,Corporate Partnerships
nXr4EpIlJEEm,Environmental Sustainability Programs
A87JVg4ARCdI,Research Equipment
R0m4u85lQNCv,Student Success Programs
kUOVXNYXUaOC,Business Intelligence Tools
QlefUn8DF70u,Athletic Programs
DbnUEoXxx5pS,Building Construction & Renovation
ZvMZ6pqDlPCq,University Research Ethics Compliance
KCAJ4Asw1deW,Student Housing Utilities
UkNmYc853Mbm,Student Emergency Fund
dt4xzUo4X749,Faculty-Student Research Initiatives
nNiW7nSRM2J0,Instructional Technology
dvSxTHz3WGno,University-Sponsored Conferences
kWttgnIV3QHX,Green Initiatives
0q332GzMmIDz,Career Services
35V2e4wZ0yUg,University Research Ethics Compliance
3MnvaQ0ZGyC2,Retail Operations (Campus Bookstore)
2WckzdsuX3kP,Student Enrollment Systems
lcoUniMERnjf,Campus Environmental Health & Safety
R4iTHSAbkdCp,Student Orientation Programs
O8255H9gnP3F,Textbooks & Course Materials
Ec95ufMiCfDS,Research Grants
HvzM6heugkcV,Administrative Supplies
9s00j46UN2uF,Community Service Learning
Z4kXGSV2mW5k,Student Dining Services
iLTCCb26Sc8L,Faculty Research Lab Supplies
D2itQlX5rhlb,Legal Aid for Students
CbQSPNFMOjiB,Endowment Fund Management
LNPm6OA18LVy,Building Construction & Renovation
mQQTB2ftXh3z,Virtual Learning Infrastructure
homJRMHDxD5e,Campus Printing Services
GszCZ6R2yTS5,"Security Technology (Cameras, Alarms)"
fojDYy9Kalw1,Textbooks & Course Materials
hTcaRrCCYzvN,Study Abroad Programs
URygrD8dbB8g,International Student Services
f6kylbQQLrfo,University Branding & Advertising
mGuiG717bbyJ,Campus Landscaping
Cx4bw9QXwfBX,Support for First-Generation Students
hrtLphmID6VM,Campus Utilities
LbpofloiOPMN,Building Construction & Renovation
GqPPBJV1uOs8,Internal Communications
ynHiisPSSiED,Campus Housing & Residence Halls
tpwsY061Gu5Q,Pension Contributions
0docc84QnbLJ,University Legal Counsel
p9qlGxmZeEkc,Athletic Programs
hGSo0zpBrFXb,Student Dining Services
eSLK2VZDU0u5,Internship Programs
PmAx0Dw3uODt,University Research Ethics Compliance
asOxouHeAN42,Corporate Partnerships
uTzNt4XDh6Pl,Faculty Recruitment Costs
4HHlqz9t1Wng,Maintenance of Research Facilities
bzP3VyFlYlB3,Employee Recruitment Costs
ZA77jJmbQeW8,Research Publications
qsdg9Oe6OOEo,Software Licenses
YFi8rZjikf0B,Press & Media Relations
xA9CcXTFVvYP,Public Relations
kMEGNBibUO5L,Library Digitization Projects
YEhSf69oTS0l,Student Tutoring Services
u3nixtFOSZrt,Student Campus Jobs
sPkMvzjGxClx,University Audit & Tax Services
RfRlWGRAUwPY,Faculty Office Supplies
spbQjPTPsB5X,Internship Programs
wPzb7JiSjMDw,Visitor Accommodations
Fr8a6cFSoP13,Student Testing & Exams
xpfYWOrqb9c0,Support for First-Generation Students
t5agOQDAYZ6b,Parking Facilities
uNvzxQwFrRJc,Campus Safety Improvements
PqEv3UuxrFnp,Student Recruitment & Retention
gTQRccdGMAoD,Textbooks & Course Materials
UBgpOnp8p80P,Community Outreach Programs
fTxWa9V4xOqE,Faculty Research Lab Supplies
yY10FinM3DAl,Cybersecurity Investments
Hqe4XBWc8Vgh,Public Relations
L9hZTPS1Pu3J,Technology Infrastructure Upgrades
fUO8kAs0nYmQ,University Merchandise
xRhhvmGaAnO6,Audit & Accounting Services
SbIIt69cOsgc,Faculty Research Lab Supplies
KNcZzxgN7PJR,Grant Compliance & Reporting
GRqLXJjnBfAa,IT Infrastructure
947KTDwXD5pf,University Audit & Tax Services
9P5FJW8zGLPZ,Sustainability Research Projects
WDT5JwujKoe7,Software Licenses
SaI4r1kfwfN4,Insurance & Risk Management
ofNZzoaoOdd0,Student Housing Utilities
0QrgjmAkjIil,Employee Recruitment Events
ZmkPss0tibJi,IT Infrastructure
MpPEu8l2t91m,International Research Collaborations
LjuDVGdKj4dk,Campus Printing Services
RHxWtFJleGAW,Data Analytics for Administration
N0eLWisQOjee,Academic Program Development
D3gLNMHrTJR5,Classroom Technology & AV Equipment
ncmyLx4IjcLi,Employee Training & Development
shyKsxfWCwyc,Textbooks & Course Materials
bsTuIyXy6owl,Community Engagement Projects
4NXyIVbJbxKi,Administrative Supplies
T8hCWmQsnmMG,Faculty Office Supplies
SFW4LdwrKvtv,Public Health Programs
FSjN8mqVm3dv,Public Health & Safety Programs
EO8kikg2Vt2U,Campus Art & Exhibitions
ZDysrJtc39Rf,Classroom Technology & AV Equipment
XVUXUIuy59Nq,Student Dining Services
XMzgooH2MOgc,Student Financial Aid
VE6cBF9seNV8,International Research Collaborations
ZdlaiQ79300N,Student Recreational Programs
NVHhXmK5mqIW,Staff Salaries
mt3UiZkofTcG,Green Initiatives
XlmuEuaKs9rt,Campus Landscaping
BwbkMHYTHU6d,Academic Support for Underrepresented Groups
C383r7H90BnM,Mental Health Awareness Campaigns
xLJrAsgGmLDW,Environmental Sustainability Programs
YOtt07K0EKt7,Internet Access
o166gElf0PYP,Environmental Sustainability Programs
tFSWsv8cCa5C,Website Development & Maintenance
MyidDNNFqnaM,Cultural Programs
vudJtniexG5x,Sustainability Education Programs
4BbAyVBjrtEj,Admissions Marketing & Recruitment
tUf5i9zekMxR,Business Intelligence Tools
d1LP4czxT68p,"Security Technology (Cameras, Alarms)"
ZsKyqCBaJhqI,Student Recreational Programs
BLJZScff9oBU,Online Course Platforms
ikHYv4u3VpW2,Faculty Research Support
ZKO6bP6G7qXp,Academic Support for Underrepresented Groups
KTz3rDL78Uq3,University Merchandise
nSvyR2FSeUuG,Conference & Event Hosting
RQM8MAspaAiU,Student Housing Renovations
jTRNLMpBUdNe,Maintenance of Research Facilities
WV361q28oey7,Cultural Programs
GElXAl1nxOeN,Work-Study Programs
sTcPNjcbDskI,Student Health Services
84tciU8koJOD,Faculty Research Travel Grants
hRNFQemhxQFe,Visitor Accommodations
NiIY1rZF807J,Employee Recruitment Events
QItlL8YRskb9,Employee Wellness Programs
pThKUpySQHhT,University-Sponsored Conferences
Y86V8riTMFLM,Academic Mentorship Programs
P3NDN3QuaBZC,Online Learning Platforms
3KO2NM7jEHw6,University Audit & Tax Services
632aZDaiQHmG,Digital Literacy Programs
Yo40sIcWdxnc,Campus Art & Exhibitions
sik0M7mHBNJt,Faculty Incentive Programs
SoiUgCUnqraW,Instructional Technology
m06yl88rtGlg,Curriculum Development
x7NHJ7XpGL42,Campus Housing & Residence Halls
tfusuFvSpcKE,Student Dining Services
9P2etJjhuI8D,Continuing Education Programs
X8dbQgzMKg5F,International Research Collaborations
l3wGzHdNaid9,Student Research Funding
LAkrkcZsyaXo,Online Course Platforms
z3G2eqFjQWAJ,Board of Trustees Expenses
ltUGfasDmHxY,Library Digitization & Archives
0hje6qdkDPr5,Academic Support for Underrepresented Groups
THAv5ihdvTmV,Capital Campaign Fundraising
DI6ZKgHH0T8g,Online Course Platforms
taDSeUJH2AMT,Non-Academic Student Support
Xqi9FrCDjym8,Civic Engagement & Service Learning
sydtLy7HBIgL,Research Collaboration Platforms
RaK11QzdRdz6,University System Development
VxKEyUaD4G7e,Campus Event Sponsorships
RiPDQaPgnyV3,Student Clubs & Organizations
unKK6wYtlqx3,Diversity & Inclusion Programs
oGhVD3gt2UJ7,Mental Health Awareness Campaigns
bmxm2JN5DuCr,International Partnerships
DhjZTKCHxlQC,Non-Academic Student Support
elRIbI7o3KzP,Faculty Salaries
KXULT91q1TaO,IT Support & Help Desk
M5CkOap6Sp30,Employee Recruitment Costs
vUyFBtNMGmzz,IT Support & Help Desk
t12eNadVNWbe,Community Outreach Programs
bEo9MACZRGgF,Legal Aid for Students
mSOAoko67E5Y,Faculty-Student Research Initiatives
SGimVV5cR03w,Website Development & Maintenance
jqSn1zbZpAYd,Cultural Programs
sEqeUTMe2VcK,Departmental Budgets
aeOZJ20zgvnX,Campus Recycling Programs
iF47tULsCcbQ,Capital Campaign Fundraising
4DRAw6c47uHz,Sustainability Certifications
QB8gvVDdAYLn,Endowment Fund Contributions
V8BWe3dFaecq,"Security Technology (Cameras, Alarms)"
j0PhPruTWpjX,Campus Safety Improvements
htGCBVOX8Hkv,Counseling Services Outreach
vB0pOrwZnhml,Student Housing Renovations
rBmHnnP2dwfX,Departmental Budgets
T89g0Lfdpkk7,University Governance & Leadership
Rmg4Q64HYrPi,Campus Utilities
B8HlUXfF37xK,Campus Safety Improvements
679TkYGjgAUs,Athletic Programs
OsRgwUA7CppH,Cultural Programs
DQi3BxerkKl8,Research Collaboration & Networking
yK8svGHm3hDd,Faculty Research Lab Supplies
vHIQOAtNBr6c,Student Orientation Programs
LUWlOs3cJY6K,Public Health Programs
DSFDiYMb4QD4,Employee Wellness Programs
etTQlZ3fN1S0,Internal Communications
jArWPGxFsjNP,Student Enrollment Systems
9NBVPLHLvhKy,Student Research Funding
GZ4dGMtoKwHy,Professional Development for Staff
3SzZfPiIrwG0,Website Development & Maintenance
loddCd0qs5oY,Non-Academic Student Support
sN4hQVo46hiZ,Employee Recruitment Events
dGumq2sRJA8C,Employee Benefits
2u54BxqIFfBx,University Audit & Tax Services
E9X9NkpaqiKz,Green Initiatives
q3O9MciP4BXP,Community Outreach Programs
ogFYsG8i0kwI,Campus Accessibility Improvements
iEB1LWXIbJfG,Fundraising Campaigns
7iZ3tYTg3ix2,Grant Compliance & Reporting
2MJWRvT377WL,Internship Programs
43o8w7pimJTZ,Student Advocacy & Representation
2kkraF43vDvl,Faculty Salaries
SFih30tItHWz,University-Wide Surveys & Assessments
03gbSC1csV55,Sustainability Campus Initiatives
gt58O0bz1pi7,Employee Recruitment Events
TGNE5D1mPgOU,Non-Academic Student Support
RP5cq2tVkAd8,Press & Media Relations
11zUhLNiBp7E,Catering & Food Services
lXeMhz4141Rq,Student Testing & Exams
a0rkXlbR0cVP,Research Collaboration & Networking
ZiHjsnPRcCRt,Fundraising Campaigns
XGTy9FNDgrOx,Staff Salaries
HQMUIgYinJ9v,Research Equipment
7hPc6EA1Kxyy,Employee Wellness Programs
nlraSbN1hBP1,Emergency Preparedness & Response
dHuMQTOhjxiS,Fundraising Campaigns
ZmKVEtrqTLwu,Public Transportation for Students
JXxd7tB5m0L1,Campus Environmental Health & Safety
fUZ5jcjxgDl5,Library Resources
GrQArinJF30X,Work-Study Programs
BVJGPnsvXVYs,Mental Health Awareness Campaigns
VKanVnfznU6r,University Merchandise
j51OFkdIGDh3,IT Infrastructure
IhafJnPpbRd6,Graduate Student Support Services
V6X8xffXAhuT,Corporate Partnerships
D8saetnfr5oG,Student Health Services
31hjqfojzvTM,Grant Compliance & Reporting
OZCpxxuhH2cR,Student Housing Security
3V3mWiy23zoC,International Partnerships
57Ws4qIMMF66,Pension Contributions
oedeDhHyfvW8,Assessment & Accreditation Costs
1XNCDjEpieqS,Student Disability Services
zQ0aj9giJxfW,Academic Mentorship Programs
1l6vttX6fyRs,Technology Infrastructure Upgrades
5fnKC76NidQm,Maintenance of Research Facilities
iEJDPAJ12z50,Digital Literacy Programs
UBJ0z6oLi6Zy,Faculty Salaries
nLXQvf1oOPS3,University Research Ethics Compliance
dJCS5pIKEJpz,Graduate Assistantships
oZjOYaULwxgw,Faculty Professional Development
fK1exeH92l26,University Strategic Planning
SqZf3GYw5FdH,Business Intelligence Tools
xkKA79xQs76F,Faculty-Student Research Initiatives
7BmuMPu75Kji,Career Services
1aR2U4yEHb8G,Classroom Technology & AV Equipment
7ETQkH5ljXUp,Academic Support for Underrepresented Groups
6hb4X5xptAJn,Faculty Salaries
DNnHYupgmLen,Student Leadership Development
ub0YrgkEVQPH,Support for First-Generation Students
sYHI2qfkTmEw,Student Financial Aid
VvaWockV1FHH,Graduate Fellowships
yfpB1jdKzXVX,Audit & Accounting Services
DMKPnJApeIw8,Faculty Professional Development
PqA1gzvR1Ej6,Fundraising Campaigns
m6J8FstlaDeZ,Continuing Education Programs
lB687FQ202oI,Campus Landscaping
cQIICppZ0fep,Campus Food Sustainability Programs
duzRzsMyS0gm,University Branding & Advertising
RMGKwTU6KIye,Continuing Education Programs
rq1M3okca2vZ,Endowment Fund Management
y7AWjPIO4vqb,Administrative Supplies
9tnHwDc9o7A7,Public Relations
NzPsltUtu233,Website Development & Maintenance
aRlgUfDSh2EX,Research Collaboration Platforms
50tsLp42b0BX,Sustainability Reporting
98TcKwx9JUil,Research Collaboration & Networking
q8GspNp7Qj4N,International Student Services
XNulrvjYG4cU,Academic Mentorship Programs
iSHCDazgOVWA,Sustainability Reporting
mFkRC4SsPIKW,Employee Benefits
MgQjdskHmAjN,Campus Events & Activities
t8lyaPLNVkkW,Public Health & Safety Programs
5cDJyqiZfzwE,Staff Salaries
ZdOWR60AIYsL,Campus Event Sponsorships
9pd4YnENHvPH,University Branding & Advertising
wmJFMnwsQBA3,Campus Housing & Residence Halls
PxpfHgEa73Tb,Campus Accessibility Improvements
lfaz3FvgoP4K,Internet Access
OQf0P0jiQ9YR,Internet Access
qIbmG9dYZ0mJ,Faculty Office Supplies
yCgR9mmSu7S5,Emergency Medical Services
IhMe3MVJ9eMU,Admissions Marketing & Recruitment
HdYN0nBmTd9a,Civic Engagement & Service Learning
AGgQs8MEbGxP,Student Orientation Programs
Y3S2ca0l8cZf,Library Resources
CSImn5ggq2kq,Student Testing & Exams
y6MAWxgIP0b5,Classroom Technology & AV Equipment
Tx7pOgMTFN22,Community Engagement Projects
PQnnLgkzx4hg,Student Loan Support Programs
R4m5cQIVy9aJ,Campus Utilities
5O1EslwjCy9M,International Partnerships
gqtFUcy3XYbA,Website Development & Maintenance
7WtwoIinpkaI,Audit & Accounting Services
7Vw4VFvkhPEm,Online Course Platforms
GQ46YHFnrEQ5,Emergency Medical Services
gXqei20VC3H5,Campus Events & Activities
8VrfUkrAPxvm,Faculty-Student Research Initiatives
EbOb62wXjdXk,Conference & Event Hosting
PJHQIVG2UgYr,Technology Upgrades
tFe5en0f4Mxw,Student Housing Renovations
s7AxJl2trtwh,Work-Study Programs
xq5NWrNhZdTe,Emergency Medical Services
UcaOybOgJyA4,International Research Collaborations
B4CTEpgb45uo,Counseling Services Outreach
8RqbZ3vZoe3t,Student Orientation Programs
gxxIbuammDT4,University Research Ethics Compliance
wY8QODwRdq6l,Curriculum Development
LL8uayAqUdEh,Faculty Research Travel Grants
6RQ0ciWEeGUi,Dormitory Maintenance
kcl9royOYeZH,Emergency Preparedness & Response
DqObxMSJJ6M9,Student Orientation Programs
yEaKylFQTDua,Internet Access
ISuHiVsFWmQz,Capital Campaign Fundraising
aS1eZFviiV3i,University Health & Safety Compliance
UWnzDr3Tl22D,Faculty Research Lab Supplies
BLL5gQBOfXKM,Non-Academic Student Support
UMxijSJT3nPG,Library Digitization Projects
5Yd2F19Y64Fe,Campus Event Sponsorships
lNfUYxxVNTSD,Visitor Accommodations
pNxvQSqJKEih,Fundraising Campaigns
jSUMO1I345r3,Research Collaboration Platforms
JURreMj2lQGh,Pension Contributions
unQFAvCO1B36,Tuition Fees
Gue1qWDm1m4b,Internal Communications
6lXxfeIEtAR2,Academic Journals Subscription
6KUoDvHbTGGt,Graduate Assistantships
i8mwrcfoDchN,Student Enrollment Systems
WctYxHRZBmGR,Cultural Exchange Programs
hsXBPrXxZO6B,Faculty-Student Research Initiatives
fMFWDbhHAacM,Legal Aid for Students
QmbGcdJ3v6fb,International Student Support Programs
Dw6UXpOpMfIt,Technology Upgrades
WnoI9r1IwC0d,Faculty Research Lab Supplies
zSnfVMYgeJXK,Alumni Relations
fUGvbWKTM2f4,Continuing Education Programs
wNYH9IVYaA2O,Student Leadership Development
C1fvRMQhRN9J,Sustainability Education Programs
bvEeIXxseTFB,Sports Facilities Maintenance
pwnf271xt2BD,University Strategic Planning
0EJFJIxh8fNv,Human Resources Services
rhOZnj5jjyxj,Press & Media Relations
UkeFhBBKEUrK,Research Grants
eAyABWHkfIe8,Maintenance of Research Facilities
5rUUHhExckqH,Data Storage
0bJ2HdycmgnN,Visitor Accommodations
XKY8cbcgNEl2,Maintenance of Research Facilities
VkNYgD1wbxPT,Library Digitization & Archives
1RrJVjvjYUSE,Internal Communications
T7vCQzh9rlhn,Student Success Programs
S1tWs4WmSA3q,Employee Recruitment Events
3AtEgOnilQ5e,Catering & Food Services
HOTDQReoO34P,International Student Services
dDmZiTnBHl7E,University Governance & Leadership
KgZOtim51sji,IT Infrastructure
42Q0oDvi9IiQ,University Legal Counsel
uCOwx0uaxoYX,Student Clubs & Organizations
3MlDLFIzersY,Community Engagement Projects
uS2yDcyQL4E3,Student Enrollment Systems
qXtSQ3ffkao0,Assessment & Accreditation Costs
eKu3fThHg1zv,Laboratory Supplies
aed1QmDEThUe,Campus Utilities
CpHtMdtDmUXG,Data Storage
lsrJlwuwkUx4,Athletic Programs
lMDHbXpNKL8W,Faculty Office Supplies
tGLqTfeNx9Qj,Campus Printing Services
IZalEPj0iaMs,Emergency Preparedness & Response
UJICYwXCUOHT,International Student Services
x84HCYsPrTeK,University Strategic Planning
IHt0oZKzVLF5,International Partnerships
AG7YXMlWFd1W,Writing & Learning Centers
qbZrANtofle2,Student Campus Jobs
2j4AMFVAU5vm,Student Advocacy & Representation
XgpuBWpGKqbA,Student Enrollment Systems
G4dZfaGqP508,Library Digitization Projects
bNaFzsn6j3uB,International Student Support Programs
SaNJSGDXWD2k,Tuition Fees
ocAhasX8NStw,Student Clubs & Organizations
bvTAHmR2I8Sc,Public Health & Safety Programs
WCXgWPcRfKsm,Green Initiatives
Zhw8I7FRjM2P,Student Advocacy & Representation
vghvRntWQW3x,Academic Journals Subscription
xXudSIdXM0zE,Sustainability Education Programs
rd2XKgSAFU5W,Student Dining Services
KfSdFr6hF5wr,Research Collaboration Platforms
2I3P5qcYSBks,Cultural Programs
OCG5zBl6PLJC,Campus Art & Exhibitions
w2PS9Q1X4O1w,Student Health Services
pvLlNfzy06vX,Building Construction & Renovation
GAqFAElPArLH,Emergency Preparedness & Response
TFoU7z0wk5qj,Endowment Fund Management
msSI5T3iTzDi,Campus Tours & Information Sessions
qvwf8EgAeRyB,Data Analytics for Administration
GI9eboVoYHJH,Academic Support for Underrepresented Groups
Re2aMGuBWV6R,Student Testing & Exams
fjpDE9LOD8GY,University Strategic Planning
bOvVM1mqPL8q,Student Emergency Fund
Y35JX2j6LaDD,Employee Wellness Programs
k5zXb6dGoiaF,Emergency Preparedness & Response
G5ydh8N04RWl,Catering & Food Services
58DnGSCrd4xs,Faculty Salaries
Fen4LcNBeWis,University-Wide Surveys & Assessments
AHRWArSTJ8yd,Sustainability Certifications
SSaHsjMPxaNQ,Legal Aid for Students
JxFMdRCDE7bK,University Network & Connectivity
qS0L0wfQHczq,Website Development & Maintenance
HnZpl24RN1Eh,University Research Ethics Compliance
dmT4U22xKfk0,University Merchandise
2Kx5TLqStqgj,Student Leadership Development
K31uNQEiZgj2,Graduate Fellowships
iPNwtTZ4WAJe,University Legal Counsel
tlVZrM1QR0OV,Campus Tours & Information Sessions
QyTp9sbBG3Uy,Cybersecurity Investments
g6nJAk2gOJnR,Library Digitization Projects
rca1P0c3Ot2f,Campus Safety Improvements
Hp3OnnZSUXzc,Community Outreach Programs
Jgd7w93a3FmC,Student Recreational Programs
oCK7Kxzc8iJy,Student Data Privacy & Security
U5HcdRb2qM73,Campus Accessibility Improvements
RmuvhYeyY8lL,Graduate Student Support Services
ggbt5cX8Jw5v,Sustainability Education Programs
QNkzmVAB2bab,"Security Technology (Cameras, Alarms)"
HwiEKJz98iN0,Student Testing & Exams
HcWHPniI0mrx,University Legal Counsel
HicV5kVZGGuN,Endowment Fund Contributions
3wPCeRtXa33s,Technology Upgrades
G2Ly1QG4d7IH,Library Digitization Projects
DShI0GW7lf56,Continuing Education Programs
GcxuAmIawhTw,Instructional Technology
rp45DWKBgSM8,Work-Study Programs
gguZH2o1qnCB,Data Storage
IZmMe82O2jqm,Data Analytics for Administration
h0K6Kw9BJ7CQ,Academic Support for Underrepresented Groups
7DzDRnL9b4mF,Student Emergency Fund
AchrqRF7FqIR,Campus Food Sustainability Programs
o4uU0Fv5Oyeq,Emergency Medical Services
mH5CnqpzWpWa,Athletic Programs
gyDbXdt2HHCN,Pension Contributions
ktX48INdGLky,Graduate Fellowships
ihJguCQtIfTT,Library Digitization & Archives
mqkMsuVA1j1J,Community Outreach Programs
AHQnwWgQiHtg,Student Recreational Programs
T0KGIs3y3yT4,Public Health & Safety Programs
37HByylcadL2,Alumni Relations
wfjsBlgBIrNg,Dormitory Maintenance
wXiPnSYPlOvY,Internet Access
zziCB9eeAwv3,Community Service Learning
h9onOHpMW4GC,Student Recreational Programs
os0q0dDB88mS,Maintenance of Research Facilities
8051cwGoaOro,Admissions Marketing & Recruitment
FZVeg8KcsVDG,Student Scholarships
AHITjWmrC6jB,Student Testing & Exams
c6NVderiwwkE,Graduate Assistantships
Yw7vkRYdpo7k,Retail Operations (Campus Bookstore)
DBOlGl3vArq6,Mental Health Awareness Campaigns
4ZN3rEBbJ4Kl,Diversity & Inclusion Programs
7u20gUICtWls,Employee Training & Development
FZBFT0NAMa9A,Academic Program Development
wreROBBjqDog,Campus Tours & Information Sessions
4f25ftgO1Jip,Departmental Budgets
BZXDJpeGInZG,Campus Printing Services
qjgzOCuCz9Ow,Employee Recruitment Costs
KGR1dLeMIu6q,Sustainability Reporting
RY4b3fTGJcJ2,Campus Housing & Residence Halls
pjksYJ0dE0KS,Laboratory Supplies
5Y2lhrAZ4B1J,Student Scholarships
ihdxpghUY8dr,Student Housing Utilities
Xg8OeIinJKy7,Staff Salaries
HxN07GJrNFHD,Building Maintenance
npRxEfeAlTpr,Research Publications
Pr0XGelsPSiP,Data Analytics for Administration
XwBLlVCxiyZV,International Student Services
FtFfylqZe9nT,Student Housing Renovations
6jtianflydLl,Audit & Accounting Services
zDmbFTsuESAW,University-Wide Surveys & Assessments
ZO8IEyOmFRVf,Student Enrollment Systems
Akj7n6E2vhJ0,Administrative Supplies
iBhVlRT06IGl,Dormitory Maintenance
NMJyHUdNzcx9,Employee Recruitment Costs
BaGk09wT8QdZ,Sustainability Certifications
DaFlFdVME8bd,Technology Upgrades
LQwcfYJcX9od,University System Development
JZx7OUVBgfYF,Student Housing Renovations
fRRm83VBztY4,University Legal Counsel
WAGYhJVMmgpR,Research Publications
06LX4kFKAIs7,Student Testing & Exams
VaBo4qcztXMD,Employee Training & Development
GvgbpSJngXBB,Community Outreach Programs
BUkyG5sJPQZf,Student Disability Services
qpivaGvcflBO,Student Disability Services
iJQaMzCulmtu,Building Construction & Renovation
Ony7AfZnj04r,Student Housing Utilities
obZybJAnowLK,Community Engagement Projects
Y3tcv6ujDtbe,Legal Aid for Students
nZ5gGrZxJsFq,University Merchandise
ZpgdY2M2TCIf,Internet Access
idTfozijF1IX,University Research Ethics Compliance
5740U4FvRWPH,Continuing Education Programs
fK5LojVPEaNI,Textbooks & Course Materials
i9VKnVpCMHF2,Academic Program Development
r8RcIdW8pWQj,Software Licenses
fp2nwfQjFoVZ,Public Relations
whpHUN2PdAmK,Employee Recruitment Costs
ekLYDl491zmw,Laboratory Supplies
Y59GyEqzjgrh,Insurance & Risk Management
O4WpaHiIp7mb,Dormitory Maintenance
0RjFTUW9118G,Faculty Research Lab Supplies
yAn6jAZ5lodn,Academic Conferences
Q1piib3rVE1b,Campus Printing Services
plFTCaw5kjbk,Civic Engagement & Service Learning
IyVd7QKeFUIT,IT Support & Help Desk
dRU2qB3RElxd,University System Development
mNhxGBRNoWOT,Public Relations
RHAg0CRD8zfB,Graduate Assistantships
5dpKjeY2SCz6,Staff Salaries
4JxvIljzpR8L,Endowment Fund Management
IAAddVhLBKUy,University Research Ethics Compliance
hQFxbD7y0m5B,Maintenance of Research Facilities
aomNYtsE3UDM,Data Analytics for Administration
W6fR0oue9Iu6,Library Digitization & Archives
6LTCxgIcZO0N,Campus Recycling Programs
L0QLufqQxcRC,Faculty-Student Research Initiatives
